"Index","UID1","Ques1","Ans1","UID2","Ques2","Ans2"
"836","599","Which is the part that is a component of alanyl-tRNA synthetase    spr1240 ?","cytoplasm","3635","Which administrative territory belongs to jurisdiction of Member of Parliament in the United Kingdom ?","United Kingdom"
"837","640","What is a component of copper-transporting P-type ATPase    SM_b21578 ?","plasma membrane","3640","Which coat of arms has jurisdiction over Zaanstad ?","coat of arms of Zaanstad"
"838","970","What is a component of Phospholipid phosphatase 3 ?","membrane","3889","Which publication has control over the jurisdiction of United States of America ?","Code of Federal Regulations"
"839","990","Which is the part that is a component of Retinoic acid receptor responder protein 3 ?","membrane","4192","Which administrative territory is linked to district of Berlin ?","Berlin"
"840","1005","Which part is a component of 30S ribosomal protein S11    MSC_0722 ?","ribosome","4388","Which legislature has jurisdiction over San Francisco ?","San Francisco Board of Supervisors"
"841","1131","Which is the part that is a component of endopeptidase Clp    HMPREF0421_20640 ?","cytoplasm","4686","Which political border has control over the jurisdiction of East Germany ?","Inner German border"
"842","1227","What is a component of 1-acyl-SN-glycerol-3-phosphate acyltransferase    NGO0611 ?","membrane","4697","Which administrative territory is linked to Flag of Saba ?","Saba"
"843","1322","What is a component of PTS system fructose-specific transporter subunit IIABC    SAOUHSC_02975 ?","plasma membrane","4797","Which occupation presides the jurisdiction over Almansa ?","mayor of Almansa"
"844","1424","What is a component of Zinc finger protein 431 ?","intracellular","4856","Which baseball league comes under the supervision of Commissioner of Baseball ?","Major League Baseball"
"845","1448","Which is the cell component of DEP domain-containing protein 1A ?","cell nucleus","4987","Which administrative territory belongs to jurisdiction of Member of Parliament in the United Kingdom ?","United Kingdom"
"846","1524","What is a component of lipopolysaccharide core heptose(I) kinase RfaP    O3K_00690 ?","membrane","5054","Which administrative territory is linked to Prime Minister of Sweden ?","Sweden"
"847","1553","Which is the cell component of cell division protein FtsZ    SSUBM407_0421 ?","cell division site","5140","Which Landtag has control over the jurisdiction of Vienna ?","Landtag and City Council of Vienna"
"848","1608","Which is the cell component of HPr kinase/phosphorylase    L4822 ?","intracellular","5891","Which position applies to jurisdiction over Hamburg ?","President of the Hamburg Parliament"
"849","1822","What is a component of High affinity immunoglobulin gamma Fc receptor I ?","membrane","5928","Which occupation has control over the jurisdiction of Riner ?","mayor of Riner"
"850","1898","Which part is a component of Opsin 1 (Cone pigments), long-wave-sensitive ?","membrane","6251","Which administrative territory applies to jurisdiction of member of the French National Assembly ?","France"
"851","1901","Which is the part that is a component of RNA-binding protein 34 ?","cell nucleus","6780","Which state is linked to Member of the Prussian House of Lords ?","Kingdom of Prussia"
"852","1930","Which part is a component of glucokinase    BC4260 ?","cytoplasm","7011","Which state is linked to member of the Federal Assembly of Czechoslovakia ?","Czechoslovakia"
"853","2676","Which is the cell component of methylated-DNA--protein-cysteine methyltransferase    Rru_A3358 ?","cytoplasm","7650","Which political territory is linked to Australian Labor Party ?","Australia"
"854","2728","What is a component of alpha-amylase    HMPREF0421_20579 ?","membrane","7714","Which occupation applies to jurisdiction over United Nations ?","Special Rapporteur"
"855","2787","Which part is a component of Inhibitor of growth protein 5 ?","cell nucleus","8120","Which political territory belongs to jurisdiction of member of the Corts Valencianes ?","Valencian Community"
"856","2984","Which is the cell component of WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1 ?","extracellular region","8229","Which political territory applies to jurisdiction of member of the German Bundestag ?","Germany"
"857","3054","What is a component of cbb3-type cytochrome c oxidase subunit I    Cj1490c ?","membrane","8571","Which administrative territory applies to jurisdiction of United States Secretary of Labor ?","United States of America"
"858","3130","Which is the cell component of molecular chaperone DnaJ    spr0456 ?","cytoplasm","8736","Which occupation applies to jurisdiction over British Army ?","Major-General commanding the Household Division"
"859","3257","Which part is a component of pyridoxal phosphate biosynthetic protein PdxA    aq_852 ?","cytoplasm","9003","Which administrative territory comes under the jurisdiction of Member of the Swiss National Council ?","Switzerland"
"860","3289","Which is the part that is a component of glycyl-tRNA synthetase subunit beta    SAG0270 ?","cytoplasm","9549","Which political territory comes under the jurisdiction of Governor of Hong Kong ?","British Hong Kong"
"861","3465","Which is the cell component of ABC transporter substrate-binding protein GlnH    BSU27440 ?","plasma membrane","253","Which is the highest peak of India ?","Kanchenjunga"
"862","3551","Which is the cell component of Niemann-Pick C1-like protein 1 ?","plasma membrane","624","What is the highest point of Vienna ?","Hermannskogel"
"863","3628","Which is the cell component of Carnitine O-palmitoyltransferase 1, liver isoform ?","intracellular membrane-bounded organelle","690","Which is the highest peak of France ?","Mont Blanc"
"864","3760","What is a component of zinc metalloprotease    BT9727_3561 ?","plasma membrane","718","Which is the zenith of Prague ?","Teleček"
"865","3964","Which part is a component of Ino4p YOL108C ?","cell nucleus","742","Which is the highest peak of Germany ?","Zugspitze"
"866","3968","Which part is a component of Testicular spindle-associated protein SHCBP1L ?","cytoplasm","810","Which is the zenith of Denmark ?","Møllehøj"
"867","4058","What is a component of ABC transporter ATP-binding protein    BN117_0959 ?","plasma membrane","1027","Which protected area is the highest point of Spain ?","Teide"
"868","4175","Which part is a component of F0F1 ATP synthase subunit delta    SMc02498 ?","membrane","1097","Which is the zenith of Libya ?","Bikku Bitti"
"869","26","Which activity has writer as thier associated field of occupation ?","literature","1157","What is the highest point of Germany ?","Zugspitze"
"870","245","Which behavior has journalist as thier associated field of occupation ?","journalism","1487","What is the highest point of United States of America ?","Denali"
"871","279","Which occupation does entrepreneur belong to ?","master of the sugar works","1772","Which is the highest peak of France?","Mont Blanc"
"872","282","Which art genre has poet as the associated field of occupation ?","poetry","2007","Which is the highest point of The Bahamas ?","Mount Alvernia"
"873","353","Who is associated with the field of occupation harpsichord ?","harpsichordist","2020","Which terrain is the highest point of Hungary ?","Kékes"
"874","481","Who is associated with the field of occupation mathematician ?","mathematics","2103","Which is the highest point of United States of America ?","Denali"
"875","672","Which economic branch is associated with the field of occupation film director ?","filmmaking","2298","Which mountain is the highest point of Japan ?","Mount Fuji"
"876","927","Which educational institution has university teacher as thier associated field of occupation ?","university","2322","Which terrain is the highest point of France ?","Mont Blanc"
"877","951","Which political philosophy is associated with the field of occupation judge ?","judiciary","2444","Which is the highest peak of Europe ?","Mount Elbrus"
"878","987","Who is associated with the field of occupation university teacher ?","university","2561","What is the highest point of United States of America ?","Denali"
"879","1440","Which science is associated with the field of occupation chemist ?","chemistry","2764","Which is the highest point of Kyrgyzstan ?","Dzjengisj Tjokusu"
"880","1530","Which work of art is associated with the field of occupation composer ?","musical composition","2789","Which is the highest peak of Albania ?","Korab"
"881","1597","Who is associated with the field of occupation musician ?","music","3357","Which terrain is the highest point of Canada ?","Mount Logan"
"882","1648","Which activity has writer as the associated field of occupation ?","literature","3393","Which is the zenith of Pyrénées-Orientales ?","Carlit"
"883","1970","Which behavior has peddler as thier associated field of occupation ?","colportage","3443","Which is the highest point of United States of America ?","Denali"
"884","2188","Who is associated with the field of occupation judge ?","judiciary","3543","Which is the zenith of Mozambique ?","Monte Binga"
"885","2200","Who is associated with the field of occupation cinematographer ?","cinematography","3636","What is the highest point of United Kingdom ?","Ben Nevis"
"886","2283","Who is associated with the field of occupation actor ?","acting","3837","What is the highest point of United States of America ?","Denali"
"887","2337","Who is associated with the field of occupation association football player ?","football","4576","What is the highest point of Kazakhstan ?","Khan Tengri"
"888","2538","What has harpsichord as thier associated field of occupation ?","harpsichordist","4822","What is the highest point of Prague ?","Teleček"
"889","2645","Who has harpsichord as the associated field of occupation ?","harpsichordist","4940","What is the highest point of Berlin ?","Arkenberge"
"890","2794","Who has farmer as the associated field of occupation ?","agriculture","5131","Which mountain is the highest point of Japan ?","Mount Fuji"
"891","2960","Who is associated with the field of occupation harpsichord ?","harpsichordist","5458","Which terrain is the highest point of Brazil ?","Pico da Neblina"
"892","3053","Which ball game is associated with the field of occupation Australian-rules footballer ?","Australian rules football","5486","Which is the highest point of Canada ?","Mount Logan"
"893","3250","Who has association football player as the associated field of occupation ?","football","5533","Which is the highest point of Germany ?","Zugspitze"
"894","3346","Who has basketball player as the associated field of occupation ?","basketball","5638","Which is the zenith of Italy ?","Mont Blanc"
"895","3517","Which process has painter as the associated field of occupation ?","painting","5889","Which is the highest peak of Hamburg ?","Hasselbrack"
"896","3632","Who is associated with the field of occupation university teacher ?","university","5959","Which is the zenith of Saudi Arabia ?","Jabal Sawda"
"897","3647","Who has actor as the associated field of occupation ?","acting","6065","Which is the zenith of Spain ?","Teide"
"898","3650","Who is associated with the field of occupation harpsichord ?","harpsichordist","6549","Which is the zenith of Torngat Mountains ?","Mount Caubvick"
"899","4119","Which activity is associated with the field of occupation writer ?","literature","6691","Which is the highest peak of France ?","Mont Blanc"
"900","4180","Who has painter as the associated field of occupation ?","painting","6829","Which is the zenith of Italy ?","Mont Blanc"
"901","4186","Who has writer as the associated field of occupation ?","literature","6884","Which is the zenith of Netherlands ?","Mount Scenery"
"902","4324","Who has amateur wrestler as the associated field of occupation ?","amateur wrestling","7083","Which is the highest point of United States of America ?","Denali"
"903","4362","Which activity has actor as thier associated field of occupation ?","acting","7370","What is the highest point of Europe ?","Mount Elbrus"
"904","4487","What has computer scientist as thier associated field of occupation ?","computer science","7504","Which is the highest peak of United States of America ?","Denali"
"905","4497","Which sport has association football player as the associated field of occupation ?","football","7776","Which is the highest point of France ?","Mont Blanc"
"906","4544","Which activity is associated with the field of occupation writer ?","literature","7781","What is the highest point of Germany ?","Zugspitze"
"907","4551","Which sport is associated with the field of occupation handball player ?","handball","8022","Which terrain is the highest point of Israel ?","Mount Hermon"
"908","4674","What is associated with the field of occupation gynaecologist ?","gynecology","8167","Which is the zenith of United States of America ?","Denali"
"909","4690","Who has physician as the associated field of occupation ?","medicine","8192","Which terrain is the highest point of The Bahamas ?","Mount Alvernia"
"910","4730","What has journalist as the associated field of occupation ?","writer","8279","Which terrain is the highest point of Cyprus ?","Mount Olympus"
"911","4766","Who has writer as the associated field of occupation ?","literature","464","Which occupation is fulfilled by Barcelona ?","Mayor of Barcelona"
"912","5270","Which educational institution is associated with the field of occupation university teacher ?","university","851","What is the occupation held by Japan ?","Prime Minister of Japan"
"913","5333","Who is associated with the field of occupation translator ?","translation","924","What is the authority organ held by United States of America ?","President of the United States"
"914","5449","Which educational institution is associated with the field of occupation university teacher ?","university","979","Which occupation is fulfilled by France ?","Prime Minister of France"
"915","5491","Which occupation does harpsichord belong to ?","harpsichordist","1284","What is the occupation held by Australia ?","Prime Minister of Australia"
"916","109","Which nucleic acid sequence encodes Zinc finger protein 479 ?","ZNF479","1628","Which occupation is fulfilled by Murtas ?","mayor of Murtas"
"917","164","Which nucleic acid sequence encodes Vesicle transport protein SEC20 ?","BNIP1","1834","Which occupation serves as the political office that is fulfilled by the head of the government of Germany ?","Federal Chancellor of Germany"
"918","312","Which nucleic acid sequence encodes F-box/LRR-repeat protein 14 ?","FBXL14","2066","What is the occupation held by France ?","Prime Minister of France"
"919","330","Which nucleic acid sequence encodes dihydrolipoamide dehydrogenase    LA_2886 ?","dihydrolipoamide dehydrogenase LA_2886","2328","Which occupation is fulfilled by Germany ?","Federal Chancellor of Germany"
"920","502","Which nucleic acid sequence encodes pyruvate kinase    PP_4301 ?","pyruvate kinase PP_4301","2335","Which occupation serves as the political office that is fulfilled by the head of the government of Netherlands ?","Prime Minister of the Netherlands"
"921","600","Which nucleic acid sequence encodes copper-transporting ATPase    NGR_b07400 ?","copper-transporting ATPase NGR_b07400","2427","Which occupation serves as the political office that is fulfilled by the head of the government of Czech Republic ?","Prime Minister of the Czech Republic"
"922","646","Which nucleic acid sequence encodes 2-isopropylmalate synthase    LA_2202 ?","2-isopropylmalate synthase LA_2202","2524","Which occupation serves as the political office that is fulfilled by the head of the government of Germany ?","Federal Chancellor of Germany"
"923","663","What is the nutrient encoded by Cc2d2a ?","Coiled-coil and C2 domain containing 2A","2945","Which administrative territory has Prime Minister of Sweden as office of head of government ?","Sweden"
"924","696","Which nucleic acid sequence encodes Vik1p YPL253C ?","VIK1","3160","Which occupation serves as the political office that is fulfilled by the head of the government of France ?","Prime Minister of France"
"925","858","Which nucleic acid sequence encodes malate dehydrogenase    AHA_1243 ?","malate dehydrogenase AHA_1243","3185","Which occupation is fulfilled by Sant Gregori ?","mayor of Sant Gregori"
"926","884","What is the nucleic acid sequence that is encoded by D(2) dopamine receptor ?","DRD2","3237","Which occupation is fulfilled by Bordils ?","mayor of Bordils"
"927","897","What is the nucleic acid sequence that is encoded by 5-hydroxytryptamine receptor 2A ?","HTR2A","3301","Which occupation serves as the political office that is fulfilled by the head of the government of Carracedelo ?","mayor of Carracedelo"
"928","991","Which nucleic acid sequence encodes Retinoic acid receptor responder protein 3 ?","PLAAT4","3573","Which occupation serves as the political office that is fulfilled by the head of the government of Fago ?","mayor of Fago"
"929","1088","Which nucleic acid sequence encodes Regulator of telomere elongation helicase 1 ?","RTEL1","3692","What is the occupation held by Sweden ?","Prime Minister of Sweden"
"930","1132","What is the nucleic acid sequence that is encoded by endopeptidase Clp    HMPREF0421_20640 ?","endopeptidase Clp HMPREF0421_20640","3750","Which occupation is fulfilled by Phoenix ?","Mayor of Phoenix"
"931","1163","What is the nucleic acid sequence that is encoded by Serine/threonine-protein kinase PAK 1 ?","PAK1","3819","Which occupation serves as the political office that is fulfilled by the head of the government of France ?","Prime Minister of France"
"932","1271","Which nucleic acid sequence encodes major facilitator superfamily transporter    PA4900 ?","major facilitator superfamily transporter PA4900","3960","What is the occupation held by France ?","Prime Minister of France"
"933","1415","Which nucleic acid sequence encodes Histamine H4 receptor ?","HRH4","4255","What is the occupation held by Mexico City ?","mayor"
"934","1523","Which nucleic acid sequence encodes lipopolysaccharide core heptose(I) kinase RfaP    O3K_00690 ?","lipopolysaccharide core heptose(I) kinase RfaP O3K_00690","4270","Which authority organ is fulfilled by United States of America ?","President of the United States"
"935","1556","What is the nucleic acid sequence that is encoded by cell division protein FtsZ    SSUBM407_0421 ?","cell division protein FtsZ SSUBM407_0421","4353","Which occupation is fulfilled by Washington, D.C. ?","Mayor of the District of Columbia"
"936","1609","Which nucleic acid sequence encodes HPr kinase/phosphorylase    L4822 ?","HPr kinase/phosphorylase L4822","4384","What is the occupation held by Norway ?","Statsminister"
"937","1632","Which nucleic acid sequence encodes N-acetylmannosamine-6-phosphate 2-epimerase    spr1529 ?","N-acetylmannosamine-6-phosphate 2-epimerase spr1529","4453","Which occupation is fulfilled by Germany ?","Federal Chancellor of Germany"
"938","1688","What is the nucleic acid sequence that is encoded by Fibroblast growth factor receptor 2 ?","FGFR2","4605","What is the authority organ held by United Kingdom ?","Prime Minister of the United Kingdom"
"939","1707","Which nucleic acid sequence encodes Serine/threonine-protein kinase/endoribonuclease IRE2 ?","Ern2","4795","Which occupation is fulfilled by Yecla ?","mayor of Yecla"
"940","1823","Which nucleic acid sequence encodes High affinity immunoglobulin gamma Fc receptor I ?","FCGR1A","4918","Which occupation serves as the political office that is fulfilled by the head of the government of Azerbaijan ?","Prime Minister of Azerbaijan"
"941","1903","What is the nucleic acid sequence that is encoded by proton-translocating NADH-quinone oxidoreductase subunit M    Caur_2908 ?","proton-translocating NADH-quinone oxidoreductase subunit M Caur_2908","5072","Which occupation is fulfilled by France ?","Prime Minister of France"
"942","2146","Which nucleic acid sequence encodes DNA gyrase subunit B    gvip344 ?","DNA gyrase subunit B gvip344","5257","Which occupation is fulfilled by France ?","Prime Minister of France"
"943","2157","Which nucleic acid sequence encodes 6.8 kDa mitochondrial proteolipid ?","Atp5mpl","5288","What is the occupation held by India ?","Prime Minister of India"
"944","2220","Which nucleic acid sequence encodes hexose transporter HXT3 YDR345C ?","HXT3","5415","What is the authority organ held by United Kingdom ?","Prime Minister of the United Kingdom"
"945","2288","Which nucleic acid sequence encodes hypothetical protein    LBA0965 ?","hypothetical protein LBA0965","5930","Which occupation is fulfilled by Olius ?","mayor of Olius"
"946","2434","What is the nucleic acid sequence that is encoded by Fibroblast growth factor receptor 2 ?","FGFR2","6009","Which authority organ is fulfilled by Syria ?","Prime Minister of Syria"
"947","2677","Which nucleic acid sequence encodes methylated-DNA--protein-cysteine methyltransferase    Rru_A3358 ?","methylated-DNA--protein-cysteine methyltransferase Rru_A3358","6333","What is the occupation held by France ?","Prime Minister of France"
"948","2698","What is the nucleic acid sequence that is encoded by Ankyrin repeat domain-containing protein 23 ?","Ankrd23","6847","What is the occupation held by Madrid ?","Mayor of Madrid"
"949","2706","Which nucleic acid sequence encodes AT-rich interactive domain-containing protein 4B ?","ARID4B","7254","Which occupation is fulfilled by Sabadell ?","mayor of Sabadell"
"950","2721","Which nucleic acid sequence encodes Voltage-dependent calcium channel gamma-5 subunit ?","CACNG5","7312","Which administrative territory has Prime Minister of Sweden as title of head of government ?","Sweden"
"951","2745","What is the nucleic acid sequence that is encoded by ubiquinone/menaquinone biosynthesis methyltransferase    NMB0743 ?","ubiquinone/menaquinone biosynthesis methyltransferase NMB0743","7440","What is the occupation held by Germany ?","Federal Chancellor of Germany"
"952","2864","What is the nucleic acid sequence that is encoded by Small nuclear ribonucleoprotein Sm D1 ?","SNRPD1","8172","Which occupation serves as the political office that is fulfilled by the head of the government of Spain ?","Prime Minister of Spain"
"953","2962","Which nucleic acid sequence encodes RNA polymerase ECF-type sigma factor    BT_4347 ?","RNA polymerase ECF-type sigma factor BT_4347","8335","Which occupation serves as the political office that is fulfilled by the head of the government of Austria ?","Federal Chancellor of Austria"
"954","2983","Which nucleic acid sequence encodes WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1 ?","Wfikkn1","8454","Which occupation is fulfilled by Iceland ?","Prime Minister of Iceland"
"955","2999","Which nucleic acid sequence encodes DNA-binding transcription factor AFT1 YGL071W ?","AFT1","8535","What is the occupation held by India ?","Prime Minister of India"
"956","3056","Which nucleic acid sequence encodes cbb3-type cytochrome c oxidase subunit I    Cj1490c ?","cbb3-type cytochrome c oxidase subunit I Cj1490c","9037","Which occupation serves as the political office that is fulfilled by the head of the government of Germany ?","Federal Chancellor of Germany"
"957","3071","Which nucleic acid sequence encodes thymidine kinase    SMc02736 ?","thymidine kinase SMc02736","9220","What is the occupation held by Meerbusch ?","mayor"
"958","3085","What is encoded by formyltetrahydrofolate deformylase    CT1825 ?","Formyltetrahydrofolate deformylase CT1825","9287","What is the occupation held by Germany ?","Federal Chancellor of Germany"
"959","3116","What is encoded by Islr2 ?","Immunoglobulin superfamily containing leucine-rich repeat 2","9583","Which authority organ is fulfilled by United States of America ?","President of the United States"
"960","3129","Which nucleic acid sequence encodes molecular chaperone DnaJ    spr0456 ?","molecular chaperone DnaJ spr0456","9910","What is the authority organ held by United Kingdom ?","Prime Minister of the United Kingdom"
